wordform,sum_freq,norm_freq,log_freq,sqrt_freq_raw,sqrt_freq,Moby_pron,Rep_P,Rep_O
freaked,808,1.7955555559999998,0.09405249746472957,28.42534080710379,7.18793469387057e-05,fr/i/kt,_/f/r/i/k/t/_/,_/f/r/e/a/k/e/d/
free,101288,225.08444440000002,0.4959481399917778,318.2577571717616,0.0008047804914256794,fr/i/,_/f/r/i/_/_/_/,_/f/r/e/e/_/_/_/
freer,917,2.037777778,0.10165473022254673,30.28200785945344,7.657431317010977e-05,fr/i/r,_/f/r/i/r/_/_/,_/f/r/e/e/r/_/_/
freeze,6548,14.55111111,0.2510551850438936,80.91971329657564,0.0002046222131757718,fr/i/z,_/f/r/i/z/_/_/,_/f/r/e/e/z/e/_/
freight,2132,4.737777778,0.15983614017232808,46.17358552246078,0.00011675945050915705,fr/eI/t,_/f/r/e/t/_/_/,_/f/r/e/i/g/h/t/
french,42639,94.75333333,0.4173477586696911,206.49213060065995,0.0005221580137342826,fr/E/n/tS/,_/f/r/E/n/C/_/,_/f/r/e/n/c/h/_/
fresh,42854,95.23111111,0.417803118778105,207.01207694238516,0.0005234728054808441,fr/E/S/,_/f/r/E/S/_/_/,_/f/r/e/s/h/_/_/
fret,767,1.7044444440000002,0.09102110220356935,27.694764848252458,7.003193468892086e-05,fr/E/t,_/f/r/E/t/_/_/,_/f/r/e/t/_/_/_/
fridge,2197,4.882222222,0.16211077279101713,46.87216658103186,0.00011852595704340027,fr/I/dZ/,_/f/r/I/J/_/_/,_/f/r/i/d/g/e/_/
fried,5676,12.61333333,0.23887974236359333,75.33923280734945,0.0001905108153251074,fr/aI/d,_/f/r/Y/d/_/_/,_/f/r/i/e/d/_/_/
friend,71975,159.9444444,0.46485600027123225,268.28156850592626,0.0006784053732463382,fr/E/nd,_/f/r/E/n/d/_/,_/f/r/i/e/n/d/_/
fries,2858,6.351111111,0.18250499223007552,53.46026561849464,0.00013518532656842615,fr/aI/z,_/f/r/Y/z/_/_/,_/f/r/i/e/s/_/_/
frieze,342,0.76,0.05171943561003379,18.49324200890693,4.6763983144485865e-05,fr/i/z,_/f/r/i/z/_/_/,_/f/r/i/e/z/e/_/
fright,1079,2.397777778,0.11190096371816613,32.848135411313685,8.306329684987758e-05,fr/aI/t,_/f/r/Y/t/_/_/,_/f/r/i/g/h/t/_/
frill,105,0.233333333,0.05,10.246950765959598,2.5911532043484806e-05,fr/I/l,_/f/r/I/l/_/_/,_/f/r/i/l/l/_/_/
fringe,2905,6.455555556,0.18379570447041885,53.898051912847464,0.00013629235966084675,fr/I/n/dZ/,_/f/r/I/n/J/_/,_/f/r/i/n/g/e/_/
frisk,105,0.233333333,0.05,10.246950765959598,2.5911532043484806e-05,fr/I/sk,_/f/r/I/s/k/_/,_/f/r/i/s/k/_/_/
frizz,199,0.44222222200000005,0.05,14.106735979665885,3.5671796392383854e-05,fr/I/z,_/f/r/I/z/_/_/,_/f/r/i/z/z/_/_/
fro,573,1.273333333,0.07513427077708341,23.93741840717165,6.0530707940573e-05,fr/oU/,_/f/r/o/_/_/_/,_/f/r/o/_/_/_/_/
frock,422,0.937777778,0.060523146816184335,20.54263858417414,5.194630579272701e-05,fr/A/k,_/f/r/a/k/_/_/,_/f/r/o/c/k/_/_/
frog,2975,6.6111111110000005,0.1856849045489012,54.543560573178574,0.00013792466167132197,fr/A/g,_/f/r/a/g/_/_/,_/f/r/o/g/_/_/_/
from,1884593,4187.984444,0.7630295487862333,1000.0,0.002528706601144508,fr/@/m,_/f/r/^/m/_/_/,_/f/r/o/m/_/_/_/
frond,82,0.182222222,0.05,9.055385138137417,2.2898412174713956e-05,fr/A/nd,_/f/r/a/n/d/_/,_/f/r/o/n/d/_/_/
front,108018,240.04,0.5018083420584771,328.6609194899813,0.0008310870366525394,fr/@/nt,_/f/r/^/n/t/_/,_/f/r/o/n/t/_/_/
frosh,29,0.064444444,0.05,5.385164807134504,1.361750179605211e-05,fr/A/S/,_/f/r/a/S/_/_/,_/f/r/o/s/h/_/_/
frost,1908,4.24,0.15153355837263813,43.68065933568311,0.00011045557160448634,fr/O/st,_/f/r/a/s/t/_/,_/f/r/o/s/t/_/_/
froth,440,0.977777778,0.0623924333946317,20.97617696340303,5.30425971541326e-05,fr/O/T/,_/f/r/a/T/_/_/,_/f/r/o/t/h/_/_/
frown,1753,3.895555556,0.14531294691443147,41.86884283091664,0.00010587401924882081,fr/AU/n,_/f/r/A/n/_/_/,_/f/r/o/w/n/_/_/
froze,2669,5.931111111,0.1771226300299852,51.66236541235796,0.00013063896444896926,fr/oU/z,_/f/r/o/z/_/_/,_/f/r/o/z/e/_/_/
fruit,18651,41.44666667,0.34291978711055526,136.5686640485291,0.0003453420822890021,fr/u/t,_/f/r/u/t/_/_/,_/f/r/u/i/t/_/_/
frump,18,0.04,0.05,4.242640687119285,1.0728393511802805e-05,fr/@/mp,_/f/r/^/m/p/_/,_/f/r/u/m/p/_/_/
fry,1893,4.2066666669999995,0.1509497145952528,43.508619835614184,0.00011002053418500445,fr/aI/,_/f/r/Y/_/_/_/,_/f/r/y/_/_/_/_/
fuck,7999,17.77555556,0.26829369423290034,89.4371287553441,0.00022616025787104992,f/@/k,_/_/f/^/k/_/_/,_/_/f/u/c/k/_/_/
fudge,1000,2.222222222,0.10704749085948953,31.622776601683793,7.996472393919588e-05,f/@/dZ/,_/_/f/^/J/_/_/,_/_/f/u/d/g/e/_/
fugue,266,0.591111111,0.05,16.30950643030009,4.124195657170863e-05,f/j/u/g,_/_/f/W/g/_/_/,_/_/f/u/g/u/e/_/
full,90797,201.7711111,0.4859914297555318,301.3254055004324,0.0007619635419814889,f/U/l,_/_/f/U/l/_/_/,_/_/f/u/l/l/_/_/
fume,142,0.315555556,0.05,11.916375287812984,3.0133016852007976e-05,f/j/u/m,_/_/f/W/m/_/_/,_/_/f/u/m/e/_/_/
fumed,423,0.94,0.06062800413561708,20.566963801203133,5.20078171296025e-05,f/j/u/md,_/_/f/W/m/d/_/,_/_/f/u/m/e/d/_/
fun,42714,94.92,0.4175068627621282,206.67365579579803,0.0005226170376935024,f/@/n,_/_/f/^/n/_/_/,_/_/f/u/n/_/_/_/
fund,32822,72.93777778,0.39369339255618063,181.1684299208888,0.00045812180465993767,f/@/nd,_/_/f/^/n/d/_/,_/_/f/u/n/d/_/_/
funk,1222,2.7155555560000004,0.12008059454488014,34.95711658589707,8.839629146773608e-05,f/@/N/k,_/_/f/^/G/k/_/,_/_/f/u/n/k/_/_/
fur,5743,12.76222222,0.23987491359177726,75.78258375114957,0.00019163191978331843,f/@/r,_/_/f/^/r/_/_/,_/_/f/u/r/_/_/_/
furl,19,0.042222222000000004,0.05,4.358898943540674,1.1022376532253123e-05,f/@/rl,_/_/f/^/r/l/_/,_/_/f/u/r/l/_/_/
furred,149,0.331111111,0.05,12.206555615733702,3.0866797762743376e-05,f/@/rd,_/_/f/^/r/d/_/,_/_/f/u/r/r/e/d/
fuse,1361,3.024444444,0.12738670482377518,36.89173349139343,9.328837000735049e-05,f/j/u/z,_/_/f/W/z/_/_/,_/_/f/u/s/e/_/_/
fuss,2235,4.966666667,0.16341482503287222,47.275786614291256,0.00011954659368585746,f/@/s,_/_/f/^/s/_/_/,_/_/f/u/s/s/_/_/
fuzz,470,1.044444444,0.06542546285040174,21.6794833886788,5.482105275435478e-05,f/@/z,_/_/f/^/z/_/_/,_/_/f/u/z/z/_/_/
gab,167,0.371111111,0.05,12.922847983320086,3.267809100100849e-05,g/&/b,_/_/g/@/b/_/_/,_/_/g/a/b/_/_/_/
gad,36,0.08,0.05,6.0,1.5172239606867047e-05,g/&/d,_/_/g/@/d/_/_/,_/_/g/a/d/_/_/_/
gaff,135,0.3,0.05,11.61895003862225,2.9380915661032318e-05,g/&/f,_/_/g/@/f/_/_/,_/_/g/a/f/f/_/_/
gaffe,274,0.6088888889999999,0.05,16.55294535724685,4.1857542193254435e-05,g/&/f,_/_/g/@/f/_/_/,_/_/g/a/f/f/e/_/
gag,1369,3.042222222,0.12778995841987134,37.0,9.356214424234678e-05,g/&/g,_/_/g/@/g/_/_/,_/_/g/a/g/_/_/_/
gain,22411,49.80222222,0.35935942432742424,149.70303938130314,0.00037855506389489744,g/eI/n,_/_/g/e/n/_/_/,_/_/g/a/i/n/_/_/
gait,1673,3.7177777780000003,0.1419288159198628,40.90232267243512,0.00010342997334392934,g/eI/t,_/_/g/e/t/_/_/,_/_/g/a/i/t/_/_/
gal,1560,3.4666666669999997,0.1369248370526461,39.496835316262995,9.987590818855176e-05,g/&/l,_/_/g/@/l/_/_/,_/_/g/a/l/_/_/_/
gale,617,1.371111111,0.0789869667935287,24.839484696748443,6.281176892169577e-05,g/eI/l,_/_/g/e/l/_/_/,_/_/g/a/l/e/_/_/
gall,1018,2.2622222219999997,0.10817621263772623,31.906112267087632,8.068119670664225e-05,g/O/l,_/_/g/a/l/_/_/,_/_/g/a/l/l/_/_/
gam,61,0.135555556,0.05,7.810249675906654,1.974982991205191e-05,g/&/m,_/_/g/@/m/_/_/,_/_/g/a/m/_/_/_/
game,112508,250.0177778,0.5055191753242421,335.4221221088436,0.0008481841343465319,g/eI/m,_/_/g/e/m/_/_/,_/_/g/a/m/e/_/_/
gang,10811,24.02444444,0.2945779559840692,103.9759587597056,0.00026292469327599666,g/&/N/,_/_/g/@/G/_/_/,_/_/g/a/n/g/_/_/
gaol,79,0.175555556,0.05,8.888194417315589,2.247563589532169e-05,/dZ/eI/l,_/_/J/e/l/_/_/,_/_/g/a/o/l/_/_/
gap,14968,33.26222222,0.3233225949446265,122.34377793741699,0.0003093715188793041,g/&/p,_/_/g/@/p/_/_/,_/_/g/a/p/_/_/_/
gape,216,0.48,0.05,14.696938456699069,3.716424529206951e-05,g/eI/p,_/_/g/e/p/_/_/,_/_/g/a/p/e/_/_/
gapes,97,0.215555556,0.05,9.848857801796104,2.4904871737135393e-05,g/eI/ps,_/_/g/e/p/s/_/,_/_/g/a/p/e/s/_/
garb,930,2.066666667,0.10252065888500564,30.495901363953813,7.71151870868818e-05,g/A/rb,_/_/g/a/r/b/_/,_/_/g/a/r/b/_/_/
gas,41445,92.1,0.41477683066845844,203.58045092788257,0.0005147952301253122,g/&/s,_/_/g/@/s/_/_/,_/_/g/a/s/_/_/_/
gash,645,1.4333333330000002,0.08135681648435868,25.39685019840059,6.422118274497377e-05,g/&/S/,_/_/g/@/S/_/_/,_/_/g/a/s/h/_/_/
gasp,1745,3.877777778,0.14498011158060117,41.773197148410844,0.00010563215938009743,g/&/sp,_/_/g/@/s/p/_/,_/_/g/a/s/p/_/_/
gat,40,0.088888889,0.05,6.324555320336759,1.599294478783918e-05,g/&/t,_/_/g/@/t/_/_/,_/_/g/a/t/_/_/_/
gate,14150,31.44444444,0.3183352057106458,118.95377253370319,0.0003007991898370175,g/eI/t,_/_/g/e/t/_/_/,_/_/g/a/t/e/_/_/
gates,6430,14.28888889,0.24949936355705177,80.18728078691782,0.00020277010625370726,g/eI/ts,_/_/g/e/t/s/_/,_/_/g/a/t/e/s/_/
gauche,218,0.484444444,0.05,14.7648230602334,3.733590553714285e-05,g/oU/S/,_/_/g/o/S/_/_/,_/_/g/a/u/c/h/e/
gauge,3692,8.204444444,0.20307469773471953,60.76183012385325,0.0001536488409318089,g/eI/dZ/,_/_/g/e/J/_/_/,_/_/g/a/u/g/e/_/
gaunt,773,1.717777778,0.09147104416746285,27.80287754891569,7.030531998875553e-05,g/O/nt,_/_/g/a/n/t/_/,_/_/g/a/u/n/t/_/
gauss,52,0.11555555599999999,0.05,7.211102550927978,1.823476262206158e-05,g/AU/s,_/_/g/A/s/_/_/,_/_/g/a/u/s/s/_/
gauze,860,1.9111111109999999,0.09775812589045785,29.32575659723036,7.41562342909735e-05,g/O/z,_/_/g/a/z/_/_/,_/_/g/a/u/z/e/_/
gave,89378,198.61777780000003,0.48455750300805905,298.96153598749123,0.0007559860095398704,g/eI/v,_/_/g/e/v/_/_/,_/_/g/a/v/e/_/_/
gawk,260,0.577777778,0.05,16.1245154965971,4.077416877650199e-05,g/O/k,_/_/g/a/k/_/_/,_/_/g/a/w/k/_/_/
gay,20494,45.54222222,0.3513468867445856,143.15725619052637,0.0003620026987307195,g/eI/,_/_/g/e/_/_/_/,_/_/g/a/y/_/_/_/
gaze,11593,25.76222222,0.300720291714466,107.67079455451233,0.00027226784894046944,g/eI/z,_/_/g/e/z/_/_/,_/_/g/a/z/e/_/_/
gear,13093,29.09555556,0.3114597243961961,114.42464769445436,0.00028934636195860144,g/i/r,_/_/g/i/r/_/_/,_/_/g/e/a/r/_/_/
gee,2985,6.6333333329999995,0.18595163362830322,54.63515351859094,0.0001381562733570045,/dZ/i/,_/_/J/i/_/_/_/,_/_/g/e/e/_/_/_/
geek,770,1.711111111,0.09124634978947502,27.748873851023216,7.016876048140862e-05,g/i/k,_/_/g/i/k/_/_/,_/_/g/e/e/k/_/_/
geese,1951,4.335555556,0.15318688534285121,44.170125650715555,0.00011169328830634676,g/i/s,_/_/g/i/s/_/_/,_/_/g/e/e/s/e/_/
gel,2264,5.031111111,0.1643976654840434,47.58150901348127,0.00012031967593480698,/dZ/E/l,_/_/J/E/l/_/_/,_/_/g/e/l/_/_/_/
gem,1514,3.3644444439999996,0.1348067512544743,38.91015291668744,9.839236053196975e-05,/dZ/E/m,_/_/J/E/m/_/_/,_/_/g/e/m/_/_/_/
gems,1262,2.8044444439999996,0.12224353238636398,35.52463933666322,8.983138999389812e-05,g/E/mz,_/_/J/E/m/z/_/,_/_/g/e/m/s/_/_/
gene,8295,18.43333333,0.2714439939264694,91.0768905925098,0.00023030673445299565,/dZ/i/n,_/_/J/i/n/_/_/,_/_/g/e/n/e/_/_/
gent,294,0.653333333,0.05,17.146428199482248,4.3358286174081096e-05,/dZ/E/nt,_/_/J/E/n/t/_/,_/_/g/e/n/t/_/_/
ger,143,0.317777778,0.05,11.958260743101398,3.0238932879287732e-05,/dZ/E/r,_/_/J/E/r/_/_/,_/_/g/e/r/_/_/_/
germ,1005,2.233333333,0.10736242407731898,31.701734968294716,8.016438648206052e-05,/dZ/@/rm,_/_/J/^/r/m/_/,_/_/g/e/r/m/_/_/
get,584993,1299.984444,0.6560492253738591,764.8483509820754,0.0019340770740028654,g/E/t,_/_/g/E/t/_/_/,_/_/g/e/t/_/_/_/
ghat,24,0.053333333,0.05,4.898979485566356,1.2388081764023168e-05,g/O/t,_/_/g/a/t/_/_/,_/g/h/a/t/_/_/_/
ghats,29,0.064444444,0.05,5.385164807134504,1.361750179605211e-05,g/O/ts,_/_/g/a/t/s/_/,_/g/h/a/t/s/_/_/
ghee,89,0.19777777800000002,0.05,9.433981132056603,2.385577036370427e-05,g/i/,_/_/g/i/_/_/_/,_/g/h/e/e/_/_/_/
ghost,7606,16.90222222,0.26393603465688537,87.21238444166057,0.00022053453223917966,g/oU/st,_/_/g/o/s/t/_/,_/g/h/o/s/t/_/_/
ghosts,3586,7.968888889,0.2007029021339233,59.88321968631947,0.00015142709291858278,g/oU/sts,_/_/g/o/s/t/s/,_/g/h/o/s/t/s/_/
ghoul,170,0.37777777799999995,0.05,13.038404810405298,3.2970300312466184e-05,g/u/l,_/_/g/u/l/_/_/,_/g/h/o/u/l/_/_/
gibe,36,0.08,0.05,6.0,1.5172239606867047e-05,/dZ/aI/b,_/_/J/Y/b/_/_/,_/_/g/i/b/e/_/_/
gift,21174,47.05333333,0.35427007503622443,145.5128860273206,0.000367959395448874,g/I/ft,_/_/g/I/f/t/_/,_/_/g/i/f/t/_/_/
gig,2093,4.6511111110000005,0.15844371039964375,45.749316934791494,0.00011568659973085947,g/I/g,_/_/g/I/g/_/_/,_/_/g/i/g/_/_/_/
gild,40,0.088888889,0.05,6.324555320336759,1.599294478783918e-05,g/I/ld,_/_/g/I/l/d/_/,_/_/g/i/l/d/_/_/
gilt,548,1.2177777779999999,0.07287072113953762,23.40939982143925,5.9195503857304497e-05,g/I/lt,_/_/g/I/l/t/_/,_/_/g/i/l/t/_/_/
gimp,73,0.162222222,0.05,8.54400374531753,2.1605278670987836e-05,g/I/mp,_/_/g/I/m/p/_/,_/_/g/i/m/p/_/_/
gin,2084,4.631111111,0.15811934839231312,45.65084884205331,0.0001154376028147503,g/I/n,_/_/J/I/n/_/_/,_/_/g/i/n/_/_/_/
ginned,47,0.104444444,0.05,6.855654600401044,1.7335939043200833e-05,/dZ/I/nd,_/_/J/I/n/d/_/,_/_/g/i/n/n/e/d/
gird,79,0.175555556,0.05,8.888194417315589,2.247563589532169e-05,g/@/rd,_/_/g/^/r/d/_/,_/_/g/i/r/d/_/_/
girl,74702,166.0044444,0.46823750560532573,273.3166661585056,0.0006911376579178227,g/@/rl,_/_/g/^/r/l/_/,_/_/g/i/r/l/_/_/
girth,516,1.146666667,0.06988917792871992,22.715633383201094,5.7441172085279153e-05,g/@/r/T/,_/_/g/^/r/T/_/,_/_/g/i/r/t/h/_/
gist,567,1.26,0.07459610447195851,23.811761799581316,6.0212959247481894e-05,/dZ/I/st,_/_/J/I/s/t/_/,_/_/g/i/s/t/_/_/
git,500,1.111111111,0.06836115891908764,22.360679774997898,5.654359855311567e-05,g/I/t,_/_/g/I/t/_/_/,_/_/g/i/t/_/_/_/
give,167750,372.77777779999997,0.5419439994467836,409.5729483254479,0.0010356898180807785,g/I/v,_/_/g/I/v/_/_/,_/_/g/i/v/e/_/_/
glad,17920,39.82222222,0.3393497611276802,133.8656042454521,0.00033850683712167295,gl/&/d,_/g/l/@/d/_/_/,_/g/l/a/d/_/_/_/
glade,252,0.56,0.05,15.874507866387544,4.0141972831654596e-05,gl/eI/d,_/g/l/e/d/_/_/,_/g/l/a/d/e/_/_/
glam,423,0.94,0.06062800413561708,20.566963801203133,5.20078171296025e-05,gl/&/m,_/g/l/@/m/_/_/,_/g/l/a/m/_/_/_/
glance,9451,21.00222222,0.2828025646841232,97.21625378505387,0.00024583138268480546,gl/&/ns,_/g/l/@/n/s/_/,_/g/l/a/n/c/e/_/
gland,1384,3.0755555560000003,0.1285413013684302,37.20215047547655,9.407332348410884e-05,gl/&/nd,_/g/l/@/n/d/_/,_/g/l/a/n/d/_/_/
glare,3342,7.426666667,0.19499766241154198,57.810033731178535,0.00014618461390841783,gl/@/r,_/g/l/E/r/_/_/,_/g/l/a/r/e/_/_/
glass,43748,97.21777778,0.41967263324547566,209.16022566444127,0.0005289048433345476,gl/&/s,_/g/l/@/s/_/_/,_/g/l/a/s/s/_/_/
glaze,2105,4.677777778,0.15887441191610924,45.880278987817846,0.00011601776433884663,gl/eI/z,_/g/l/e/z/_/_/,_/g/l/a/z/e/_/_/
glazed,1512,3.36,0.1347135388152343,38.88444419044716,9.832735070621894e-05,gl/eI/zd,_/g/l/e/z/d/_/,_/g/l/a/z/e/d/_/
gleam,1164,2.586666667,0.11685061538602926,34.11744421846396,8.627300640940933e-05,gl/i/m,_/g/l/i/m/_/_/,_/g/l/e/a/m/_/_/
glean,420,0.933333333,0.06031307089889162,20.493901531919196,5.182306408696961e-05,gl/i/n,_/g/l/i/n/_/_/,_/g/l/e/a/n/_/_/
glee,1284,2.853333333,0.12341170625645984,35.832945734337834,9.0611006416873e-05,gl/i/,_/g/l/i/_/_/_/,_/g/l/e/e/_/_/_/
glen,222,0.493333333,0.05,14.89966442575134,3.7676879788235404e-05,gl/E/n,_/g/l/E/n/_/_/,_/g/l/e/n/_/_/_/
glib,409,0.9088888890000001,0.05914895097555512,20.223748416156685,5.113992611982119e-05,gl/I/b,_/g/l/I/b/_/_/,_/g/l/i/b/_/_/_/
glide,1584,3.52,0.13801076089700967,39.7994974842648,0.00010064125201069462,gl/aI/d,_/g/l/Y/d/_/_/,_/g/l/i/d/e/_/_/
glimpse,5936,13.19111111,0.24268254087396846,77.0454411370329,0.0001948253155913057,gl/I/mps,_/g/l/I/m/p/s/,_/g/l/i/m/p/s/e/
glint,908,2.017777778,0.1010504035532204,30.133038346638727,7.619761297968593e-05,gl/I/nt,_/g/l/I/n/t/_/,_/g/l/i/n/t/_/_/
glitch,581,1.291111111,0.07584693659300008,24.1039415863879,6.0951796203100703e-05,gl/I/t/S/,_/g/l/I/t/C/_/,_/g/l/i/t/c/h/_/
glitz,444,0.986666667,0.06280269422326985,21.071307505705477,5.328315438442325e-05,gl/I/ts,_/g/l/I/t/s/_/,_/g/l/i/t/z/_/_/
gloat,191,0.424444444,0.05,13.820274961085254,3.494742052372844e-05,gl/oU/t,_/g/l/o/t/_/_/,_/g/l/o/a/t/_/_/
glob,144,0.32,0.05,12.0,3.0344479213734093e-05,gl/A/b,_/g/l/a/b/_/_/,_/g/l/o/b/_/_/_/
globe,8476,18.83555556,0.2733182409223712,92.06519429187124,0.00023280586454150644,gl/oU/b,_/g/l/o/b/_/_/,_/g/l/o/b/e/_/_/
gloom,1936,4.302222222,0.15261353055944205,44.0,0.00011126309045035834,gl/u/m,_/g/l/u/m/_/_/,_/g/l/o/o/m/_/_/
glop,93,0.206666667,0.05,9.643650760992955,2.438596333845514e-05,gl/A/p,_/g/l/a/p/_/_/,_/g/l/o/p/_/_/_/
gloss,1499,3.3311111110000002,0.1341053319528838,38.71692136521188,9.790373463220411e-05,gl/A/s,_/g/l/a/s/_/_/,_/g/l/o/s/s/_/_/
glove,4229,9.397777778,0.21422760300963736,65.03076195155643,0.00016444371702435784,gl/@/v,_/g/l/^/v/_/_/,_/g/l/o/v/e/_/_/
glow,6985,15.52222222,0.25659699679042497,83.57631243360764,0.00021133997295017944,gl/oU/,_/g/l/o/_/_/_/,_/g/l/o/w/_/_/_/
glue,3886,8.635555556,0.20726242429133032,62.3377895020348,0.0001576339798145522,gl/u/,_/g/l/u/_/_/_/,_/g/l/u/e/_/_/_/
glum,433,0.9622222220000001,0.06167002006327322,20.808652046684813,5.2618975791371055e-05,gl/@/m,_/g/l/^/m/_/_/,_/g/l/u/m/_/_/_/
glut,612,1.36,0.07855724308458509,24.73863375370596,6.255674647629259e-05,gl/@/t,_/g/l/^/t/_/_/,_/g/l/u/t/_/_/_/
glyph,59,0.131111111,0.05,7.681145747868608,1.9423363956988415e-05,gl/I/f,_/g/l/I/f/_/_/,_/g/l/y/p/h/_/_/
gnarled,768,1.706666667,0.09109624639043597,27.712812921102035,7.007757296987352e-05,n/A/rld,_/_/n/a/r/l/d/,_/g/n/a/r/l/e/d/
gnash,28,0.062222222,0.05,5.291502622129181,1.3380657610551533e-05,n/&/S/,_/_/n/@/S/_/_/,_/g/n/a/s/h/_/_/
gnat,196,0.435555556,0.05,14.0,3.540189241602311e-05,n/&/t,_/_/n/@/t/_/_/,_/g/n/a/t/_/_/_/
gnaw,227,0.504444444,0.05,15.066519173319364,3.809880648984297e-05,n/O/,_/_/n/a/_/_/_/,_/g/n/a/w/_/_/_/
gneiss,23,0.051111110999999994,0.05,4.795831523312719,1.2127250830977793e-05,n/aI/s,_/_/n/Y/s/_/_/,_/g/n/e/i/s/s/_/
gnome,187,0.415555556,0.05,13.674794331177344,3.4579542694541644e-05,n/oU/m,_/_/n/o/m/_/_/,_/g/n/o/m/e/_/_/
go,431565,959.0333332999999,0.6282452399697847,656.9360699489715,0.0016611985766098944,g/oU/,_/_/g/o/_/_/_/,_/_/g/o/_/_/_/_/
goad,263,0.584444444,0.05,16.217274740226856,4.100872968818573e-05,g/oU/d,_/_/g/o/d/_/_/,_/_/g/o/a/d/_/_/
goal,39716,88.25777778,0.41092101161949024,199.28873525616044,0.0005039427403759931,g/oU/l,_/_/g/o/l/_/_/,_/_/g/o/a/l/_/_/
goat,4169,9.264444444,0.21304684223452472,64.56779382943171,0.00016327300647782158,g/oU/t,_/_/g/o/t/_/_/,_/_/g/o/a/t/_/_/
gob,93,0.206666667,0.05,9.643650760992955,2.438596333845514e-05,g/A/b,_/_/g/a/b/_/_/,_/_/g/o/b/_/_/_/
god,11699,25.99777778,0.30152202710971343,108.16191566350885,0.00027350975013075033,g/A/d,_/_/g/a/d/_/_/,_/_/g/o/d/_/_/_/
goes,74244,164.9866667,0.46767824294874294,272.47752200869706,0.0006890157085668901,g/oU/z,_/_/g/o/z/_/_/,_/_/g/o/e/s/_/_/
gold,37148,82.55111111,0.40487639793794206,192.73816435776283,0.00048737826850394993,g/oU/ld,_/_/g/o/l/d/_/,_/_/g/o/l/d/_/_/
golf,22972,51.04888889,0.3615774001595059,151.56516750229915,0.00038326383956663687,g/A/lf,_/_/g/a/l/f/_/,_/_/g/o/l/f/_/_/
gone,84388,187.5288889,0.47932867273001695,290.4961273407961,0.0007345794748135865,g/O/n,_/_/g/a/n/_/_/,_/_/g/o/n/e/_/_/
gong,400,0.8888888890000001,0.0581853468737913,20.0,5.057413202289015e-05,g/O/N/,_/_/g/a/G/_/_/,_/_/g/o/n/g/_/_/
goo,543,1.2066666670000001,0.07241121234121758,23.302360395462088,5.892483255425332e-05,g/u/,_/_/g/u/_/_/_/,_/_/g/o/o/_/_/_/
good,415612,923.5822222,0.6248029100583261,644.6797654649943,0.001630205978555624,g/U/d,_/_/g/U/d/_/_/,_/_/g/o/o/d/_/_/
goof,295,0.655555556,0.05,17.175564037317667,4.3431962159545394e-05,g/u/f,_/_/g/u/f/_/_/,_/_/g/o/o/f/_/_/
gook,81,0.18,0.05,9.0,2.275835941030057e-05,g/U/k,_/_/g/U/k/_/_/,_/_/g/o/o/k/_/_/
goon,237,0.526666667,0.05,15.394804318340652,3.892894330311598e-05,g/u/n,_/_/g/u/n/_/_/,_/_/g/o/o/n/_/_/
goop,115,0.255555556,0.05,10.723805294763608,2.711735723825716e-05,g/u/p,_/_/g/u/p/_/_/,_/_/g/o/o/p/_/_/
goose,2826,6.28,0.18161567285612953,53.16013544000805,0.00013442638540488443,g/u/s,_/_/g/u/s/_/_/,_/_/g/o/o/s/e/_/
gorge,1500,3.333333333,0.13415226091067092,38.72983346207417,9.793638553677439e-05,g/O/r/dZ/,_/_/g/o/r/J/_/,_/_/g/o/r/g/e/_/
gorged,120,0.26666666699999997,0.05,10.954451150103322,2.7700592935181317e-05,g/O/r/dZ/d,_/_/g/o/r/J/d/,_/_/g/o/r/g/e/d/
gorse,71,0.157777778,0.05,8.426149773176359,2.1307260553663356e-05,g/O/rs,_/_/g/o/r/s/_/,_/_/g/o/r/s/e/_/
gosh,3513,7.806666667000001,0.1990329908530031,59.270566050949775,0.00014987787162660824,g/A/S/,_/_/g/a/S/_/_/,_/_/g/o/s/h/_/_/
got,341481,758.8466667,0.6068506454740666,584.3637565763298,0.0014776844887241674,g/A/t,_/_/g/a/t/_/_/,_/_/g/o/t/_/_/_/
goth,185,0.41111111100000003,0.05,13.601470508735444,3.4394128260711666e-05,g/A/T/,_/_/g/a/T/_/_/,_/_/g/o/t/h/_/_/
gouge,272,0.604444444,0.05,16.492422502470642,4.1704497650861735e-05,g/AU/dZ/,_/_/g/A/J/_/_/,_/_/g/o/u/g/e/_/
gourd,436,0.968888889,0.06198032453798439,20.8806130178211,5.280094397410816e-05,g/oU/rd,_/_/g/o/r/d/_/,_/_/g/o/u/r/d/_/
gout,277,0.615555556,0.05,16.64331697709324,4.2086065504916124e-05,g/AU/t,_/_/g/A/t/_/_/,_/_/g/o/u/t/_/_/
gown,4160,9.244444443999999,0.21286840635758353,64.4980619863884,0.00016309667510600796,g/AU/n,_/_/g/A/n/_/_/,_/_/g/o/w/n/_/_/
goy,51,0.11333333300000001,0.05,7.14142842854285,1.8058577208857353e-05,g/Oi/,_/_/g/O/_/_/_/,_/_/g/o/y/_/_/_/
grab,10092,22.42666667,0.28854174631786295,100.45894683899488,0.0002540312020157915,gr/&/b,_/g/r/@/b/_/_/,_/g/r/a/b/_/_/_/
