wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
cut,87467,194.3711111,0.482590187,k/@/t,_/_/k/^/t/_/_/,_/_/c/u/t/_/_/_/,295.7482037
cut,15216,33.81333333,0.324782478,k/@/t,_/_/k/^/t/_/_/,_/_/c/u/t/_/_/_/,123.3531516
cut,710,1.577777778,0.086632531,k/@/t,_/_/k/^/t/_/_/,_/_/c/u/t/_/_/_/,26.64582519
cur,165,0.366666667,0.05,k/@/r,_/_/k/^/r/_/_/,_/_/c/u/r/_/_/_/,12.84523258
cup,56660,125.9111111,0.443120982,k/@/p,_/_/k/^/p/_/_/,_/_/c/u/p/_/_/_/,238.0336111
cup,575,1.277777778,0.075312958,k/@/p,_/_/k/^/p/_/_/,_/_/c/u/p/_/_/_/,23.97915762
cupped,889,1.975555556,0.099761341,k/@/pt,_/_/k/^/p/t/_/,_/_/c/u/p/p/e/d/,29.81610303
source,42046,93.43555556,0.416079937,s/oU/rs,_/_/s/o/r/s/_/,_/_/s/o/u/r/c/e/,205.0512131
source,41,0.091111111,0.05,s/oU/rs,_/_/s/o/r/s/_/,_/_/s/o/u/r/c/e/,6.403124237
cue,3216,7.146666667,0.19190606,k/j/u/,_/_/k/W/_/_/_/,_/_/c/u/e/_/_/_/,56.70978752
cue,120,0.266666667,0.05,k/j/u/,_/_/k/W/_/_/_/,_/_/c/u/e/_/_/_/,10.95445115
cud,87,0.193333333,0.05,k/@/d,_/_/k/^/d/_/_/,_/_/c/u/d/_/_/_/,9.327379053
cub,1314,2.92,0.124981007,k/@/b,_/_/k/^/b/_/_/,_/_/c/u/b/_/_/_/,36.24913792
knock,5617,12.48222222,0.237994343,n/A/k,_/_/n/a/k/_/_/,_/k/n/o/c/k/_/_/,74.94664769
knock,2312,5.137777778,0.166001587,n/A/k,_/_/n/a/k/_/_/,_/k/n/o/c/k/_/_/,48.08326112
clouds,11836,26.30222222,0.302547932,kl/AU/dz,_/k/l/A/d/z/_/,_/c/l/o/u/d/s/_/,108.7933822
cloud,10328,22.95111111,0.290567267,kl/AU/d,_/k/l/A/d/_/_/,_/c/l/o/u/d/_/_/,101.6267681
cloud,402,0.893333333,0.05840036,kl/AU/d,_/k/l/A/d/_/_/,_/c/l/o/u/d/_/_/,20.04993766
clouds,63,0.14,0.05,kl/AU/dz,_/k/l/A/d/z/_/,_/c/l/o/u/d/s/_/,7.937253933
tiff,96,0.213333333,0.05,t/I/f,_/_/t/I/f/_/_/,_/_/t/i/f/f/_/_/,9.797958971
liege,58,0.128888889,0.05,l/i/dZ/,_/_/l/i/J/_/_/,_/_/l/i/e/g/e/_/,7.615773106
grub,425,0.944444444,0.060837359,gr/@/b,_/g/r/^/b/_/_/,_/g/r/u/b/_/_/_/,20.61552813
curt,1188,2.64,0.118201016,k/@/rt,_/_/k/^/r/t/_/,_/_/c/u/r/t/_/_/,34.46737588
curd,433,0.962222222,0.06167002,k/@/rd,_/_/k/^/r/d/_/,_/_/c/u/r/d/_/_/,20.80865205
cure,4939,10.97555556,0.227152611,k/j/U/r,_/_/k/W/r/_/_/,_/_/c/u/r/e/_/_/,70.27801932
cure,3075,6.833333333,0.188317835,k/j/U/r,_/k/j/U/r/_/_/,_/_/c/u/r/e/_/_/,55.45268253
curb,2504,5.564444444,0.17215005,k/@/rb,_/_/k/^/r/b/_/,_/_/c/u/r/b/_/_/,50.03998401
curb,2284,5.075555556,0.165069387,k/@/rb,_/_/k/^/r/b/_/,_/_/c/u/r/b/_/_/,47.79121258
curl,1250,2.777777778,0.121600003,k/@/rl,_/_/k/^/r/l/_/,_/_/c/u/r/l/_/_/,35.35533906
curl,1141,2.535555556,0.115537504,k/@/rl,_/_/k/^/r/l/_/,_/_/c/u/r/l/_/_/,33.77869151
strep,216,0.48,0.05,str/E/p,s/t/r/E/p/_/_/,s/t/r/e/p/_/_/_/,14.69693846
strewn,1610,3.577777778,0.139172813,str/u/n,s/t/r/u/n/_/_/,s/t/r/e/w/n/_/_/,40.1248053
strew,36,0.08,0.05,str/u/,s/t/r/u/_/_/_/,s/t/r/e/w/_/_/_/,6
climb,8523,18.94,0.273798709,kl/aI/m,_/k/l/Y/m/_/_/,_/c/l/i/m/b/_/_/,92.32009532
climb,2737,6.082222222,0.179095807,kl/aI/m,_/k/l/Y/m/_/_/,_/c/l/i/m/b/_/_/,52.31634544
clime,49,0.108888889,0.05,kl/aI/m,_/k/l/Y/m/_/_/,_/c/l/i/m/e/_/_/,7
gruff,662,1.471111111,0.082766265,gr/@/f,_/g/r/^/f/_/_/,_/g/r/u/f/f/_/_/,25.72936066
fetch,2193,4.873333333,0.161972417,f/E/tS/,_/_/f/E/C/_/_/,_/_/f/e/t/c/h/_/,46.8294779
fetch,104,0.231111111,0.05,f/E/tS/,_/_/f/E/C/_/_/,_/_/f/e/t/c/h/_/,10.19803903
flap,1945,4.322222222,0.152957974,fl/&/p,_/f/l/@/p/_/_/,_/f/l/a/p/_/_/_/,44.10215414
flaps,722,1.604444444,0.087574097,fl/&/ps,_/f/l/@/p/s/_/,_/f/l/a/p/s/_/_/,26.87005769
flap,494,1.097777778,0.067781508,fl/&/p,_/f/l/@/p/_/_/,_/f/l/a/p/_/_/_/,22.22611077
flaps,294,0.653333333,0.05,fl/&/ps,_/f/l/@/p/s/_/,_/f/l/a/p/s/_/_/,17.1464282
flail,157,0.348888889,0.05,fl/eI/l,_/f/l/e/l/_/_/,_/f/l/a/i/l/_/_/,12.52996409
flail,60,0.133333333,0.05,fl/eI/l,_/f/l/e/l/_/_/,_/f/l/a/i/l/_/_/,7.745966692
flair,1383,3.073333333,0.128491403,fl/@/r,_/f/l/E/r/_/_/,_/f/l/a/i/r/_/_/,37.18870796
yard,16858,37.46222222,0.333901643,/j/A/rd,_/_/j/a/r/d/_/,_/_/y/a/r/d/_/_/,129.838361
yarn,1118,2.484444444,0.114205272,/j/A/rn,_/_/j/a/r/n/_/,_/_/y/a/r/n/_/_/,33.43650699
sack,4003,8.895555556,0.209698362,s/&/k,_/_/s/@/k/_/_/,_/_/s/a/c/k/_/_/,63.26926584
sack,321,0.713333333,0.05,s/&/k,_/_/s/@/k/_/_/,_/_/s/a/c/k/_/_/,17.91647287
whoop,427,0.948888889,0.061046236,w/u/p,_/_/w/u/p/_/_/,_/w/h/o/o/p/_/_/,20.66397832
whoops,260,0.577777778,0.05,w/U/ps,_/_/w/U/p/s/_/,_/w/h/o/o/p/s/_/,16.1245155
scant,1955,4.344444444,0.153339175,sk/&/nt,_/s/k/@/n/t/_/,_/s/c/a/n/t/_/_/,44.21538194
flume,204,0.453333333,0.05,fl/u/m,_/f/l/u/m/_/_/,_/f/l/u/m/e/_/_/,14.28285686
morph,260,0.577777778,0.05,m/O/rf,_/_/m/o/r/f/_/,_/_/m/o/r/p/h/_/,16.1245155
morph,125,0.277777778,0.05,m/O/rf,_/_/m/a/r/f/_/,_/_/m/o/r/p/h/_/,11.18033989
have,2095853,4657.451111,0.772747834,h/&/v,_/_/h/@/v/_/_/,_/_/h/a/v/e/_/_/,1000
had,1507806,3350.68,0.742628032,h/&/d,_/_/h/@/d/_/_/,_/_/h/a/d/_/_/_/,1000
has,1192491,2649.98,0.721171136,h/&/z,_/_/h/@/z/_/_/,_/_/h/a/s/_/_/_/,1000
hath,603,1.34,0.077778617,h/&/T/,_/_/h/@/T/_/_/,_/_/h/a/t/h/_/_/,24.55605832
hast,197,0.437777778,0.05,h/&/st,_/_/h/@/s/t/_/,_/_/h/a/s/t/_/_/,14.03566885
throat,15575,34.61111111,0.326855345,/T/r/oU/t,_/T/r/o/t/_/_/,t/h/r/o/a/t/_/_/,124.7998397
bairn,26,0.057777778,0.05,b/@/rn,_/_/b/E/r/n/_/,_/_/b/a/i/r/n/_/,5.099019514
starch,775,1.722222222,0.091620534,st/A/r/tS/,_/s/t/a/r/C/_/,_/s/t/a/r/c/h/_/,27.83882181
starch,124,0.275555556,0.05,st/A/r/tS/,_/s/t/a/r/C/_/,_/s/t/a/r/c/h/_/,11.13552873
pave,897,1.993333333,0.10030632,p/eI/v,_/_/p/e/v/_/_/,_/_/p/a/v/e/_/_/,29.94995826
rage,7385,16.41111111,0.261391179,r/eI/dZ/,_/_/r/e/J/_/_/,_/_/r/a/g/e/_/_/,85.93602271
rage,499,1.108888889,0.068264805,r/eI/dZ/,_/_/r/e/J/_/_/,_/_/r/a/g/e/_/_/,22.3383079
fixed,6835,15.18888889,0.254732367,f/I/kst,_/_/f/I/k/s/t/,_/_/f/i/x/e/d/_/,82.67405881
brunt,908,2.017777778,0.101050404,br/@/nt,_/b/r/^/n/t/_/,_/b/r/u/n/t/_/_/,30.13303835
wean,366,0.813333333,0.054450624,w/i/n,_/_/w/i/n/_/_/,_/_/w/e/a/n/_/_/,19.13112647
joke,11269,25.04222222,0.29822522,/dZ/oU/k,_/_/J/o/k/_/_/,_/_/j/o/k/e/_/_/,106.1555463
joke,1200,2.666666667,0.118868815,/dZ/oU/k,_/_/J/o/k/_/_/,_/_/j/o/k/e/_/_/,34.64101615
wear,25004,55.56444444,0.369188942,w/@/r,_/_/w/E/r/_/_/,_/_/w/e/a/r/_/_/,158.1265316
wore,18429,40.95333333,0.341850247,w/oU/r,_/_/w/o/r/_/_/,_/_/w/o/r/e/_/_/,135.753453
worn,8360,18.57777778,0.272121493,w/oU/rn,_/_/w/o/r/n/_/,_/_/w/o/r/n/_/_/,91.43303561
wear,2132,4.737777778,0.15983614,w/@/r,_/_/w/^/r/_/_/,_/_/w/e/a/r/_/_/,46.17358552
rump,609,1.353333333,0.078298437,r/@/mp,_/_/r/^/m/p/_/,_/_/r/u/m/p/_/_/,24.67792536
tense,3825,8.5,0.205966207,t/E/ns,_/_/t/E/n/s/_/,_/_/t/e/n/s/e/_/,61.84658438
tense,1133,2.517777778,0.115076316,t/E/ns,_/_/t/E/n/s/_/,_/_/t/e/n/s/e/_/,33.66006536
tense,291,0.646666667,0.05,t/E/ns,_/_/t/E/n/s/_/,_/_/t/e/n/s/e/_/,17.05872211
squib,46,0.102222222,0.05,skw/I/b,s/k/w/I/b/_/_/,_/s/q/u/i/b/_/_/,6.782329983
whirl,535,1.188888889,0.071671164,w/@/rl,_/_/w/^/r/l/_/,_/w/h/i/r/l/_/_/,23.13006701
whirl,475,1.055555556,0.065921334,w/@/rl,_/_/w/^/r/l/_/,_/w/h/i/r/l/_/_/,21.79449472
whirr,77,0.171111111,0.05,w/@/r,_/_/w/^/r/_/_/,_/w/h/i/r/r/_/_/,8.774964387
whirr,23,0.051111111,0.05,w/@/r,_/_/w/^/r/_/_/,_/w/h/i/r/r/_/_/,4.795831523
breech,210,0.466666667,0.05,br/i/tS/,_/b/r/i/C/_/_/,_/b/r/e/e/c/h/_/,14.49137675
breech,25,0.055555556,0.05,br/i/tS/,_/b/r/i/C/_/_/,_/b/r/e/e/c/h/_/,5
ought,23394,51.98666667,0.363211089,/O/t,_/_/_/a/t/_/_/,_/_/_/o/u/g/h/t/,152.9509725
like,659427,1465.393333,0.666998934,l/aI/k,_/_/l/Y/k/_/_/,_/_/l/i/k/e/_/_/,812.0511068
like,167297,371.7711111,0.541697269,l/aI/k,_/_/l/Y/k/_/_/,_/_/l/i/k/e/_/_/,409.0195594
like,42276,93.94666667,0.41657376,l/aI/k,_/_/l/Y/k/_/_/,_/_/l/i/k/e/_/_/,205.6112837
like,25816,57.36888889,0.372061887,l/aI/k,_/_/l/Y/k/_/_/,_/_/l/i/k/e/_/_/,160.6735821
like,15764,35.03111111,0.327928047,l/aI/k,_/_/l/Y/k/_/_/,_/_/l/i/k/e/_/_/,125.5547689
like,1210,2.688888889,0.119421614,l/aI/k,_/_/l/Y/k/_/_/,_/_/l/i/k/e/_/_/,34.78505426
chick,1995,4.433333333,0.15484829,/tS/I/k,_/_/C/I/k/_/_/,_/c/h/i/c/k/_/_/,44.66542287
hail,1370,3.044444444,0.12784024,h/eI/l,_/_/h/e/l/_/_/,_/_/h/a/i/l/_/_/,37.01351105
hail,1138,2.528888889,0.115364831,h/eI/l,_/_/h/e/l/_/_/,_/_/h/a/i/l/_/_/,33.73425559
hair,79227,176.06,0.473586648,h/@/r,_/_/h/E/r/_/_/,_/_/h/a/i/r/_/_/,281.4729117
screwed,19,0.042222222,0.05,skr/u/d,s/k/r/u/d/_/_/,s/c/r/e/w/e/d/_/,4.358898944
tomb,3172,7.048888889,0.190801361,t/u/m,_/_/t/u/m/_/_/,_/_/t/o/m/b/_/_/,56.32051136
tome,455,1.011111111,0.063921517,t/oU/m,_/_/t/o/m/_/_/,_/_/t/o/m/e/_/_/,21.33072901
wack,32,0.071111111,0.05,w/&/k,_/_/w/@/k/_/_/,_/_/w/a/c/k/_/_/,5.656854249
coke,4452,9.893333333,0.218487182,k/oU/k,_/_/k/o/k/_/_/,_/_/c/o/k/e/_/_/,66.72330927
flit,174,0.386666667,0.05,fl/I/t,_/f/l/I/t/_/_/,_/f/l/i/t/_/_/_/,13.19090596
flit,37,0.082222222,0.05,fl/I/t,_/f/l/I/t/_/_/,_/f/l/i/t/_/_/_/,6.08276253
flip,2774,6.164444444,0.180151833,fl/I/p,_/f/l/I/p/_/_/,_/f/l/i/p/_/_/_/,52.66877633
flip,2016,4.48,0.155630721,fl/I/p,_/f/l/I/p/_/_/,_/f/l/i/p/_/_/_/,44.89988864
cheque,62,0.137777778,0.05,/tS/E/k,_/_/C/E/k/_/_/,_/c/h/e/q/u/e/_/,7.874007874
nail,4044,8.986666667,0.210536863,n/eI/l,_/_/n/e/l/_/_/,_/_/n/a/i/l/_/_/,63.59245238
nail,1236,2.746666667,0.120843453,n/eI/l,_/_/n/e/l/_/_/,_/_/n/a/i/l/_/_/,35.15679166
blue,54736,121.6355556,0.439985694,bl/u/,_/b/l/u/_/_/_/,_/b/l/u/e/_/_/_/,233.9572611
blue,4006,8.902222222,0.209759977,bl/u/,_/b/l/u/_/_/_/,_/b/l/u/e/_/_/_/,63.29296959
blue,41,0.091111111,0.05,bl/u/,_/b/l/u/_/_/_/,_/b/l/u/e/_/_/_/,6.403124237
hide,12900,28.66666667,0.310146558,h/aI/d,_/_/h/Y/d/_/_/,_/_/h/i/d/e/_/_/,113.5781669
hid,3773,8.384444444,0.204846547,h/I/d,_/_/h/I/d/_/_/,_/_/h/i/d/_/_/_/,61.42475071
hide,1169,2.597777778,0.117133597,h/aI/d,_/_/h/Y/d/_/_/,_/_/h/i/d/e/_/_/,34.19064199
blur,1951,4.335555556,0.153186885,bl/@/r,_/b/l/^/r/_/_/,_/b/l/u/r/_/_/_/,44.17012565
blur,863,1.917777778,0.097967401,bl/@/r,_/b/l/^/r/_/_/,_/b/l/u/r/_/_/_/,29.37686164
beck,194,0.431111111,0.05,b/E/k,_/_/b/E/k/_/_/,_/_/b/e/c/k/_/_/,13.92838828
would,1057682,2350.404444,0.710200205,w/U/d,_/_/w/U/d/_/_/,_/_/w/o/u/l/d/_/,1000
spike,2487,5.526666667,0.171622025,sp/aI/k,_/s/p/Y/k/_/_/,_/s/p/i/k/e/_/_/,49.86983056
spike,867,1.926666667,0.098245692,sp/aI/k,_/s/p/Y/k/_/_/,_/s/p/i/k/e/_/_/,29.44486373
calve,38,0.084444444,0.05,k/&/v,_/_/k/@/v/_/_/,_/_/c/a/l/v/e/_/,6.164414003
keen,3305,7.344444444,0.194100595,k/i/n,_/_/k/i/n/_/_/,_/_/k/e/e/n/_/_/,57.48912941
lump,2808,6.24,0.181111605,l/@/mp,_/_/l/^/m/p/_/,_/_/l/u/m/p/_/_/,52.9905652
lump,296,0.657777778,0.05,l/@/mp,_/_/l/^/m/p/_/,_/_/l/u/m/p/_/_/,17.20465053
tramp,523,1.162222222,0.070549744,tr/&/mp,_/t/r/@/m/p/_/,_/t/r/a/m/p/_/_/,22.86919325
tramp,78,0.173333333,0.05,tr/&/mp,_/t/r/@/m/p/_/,_/t/r/a/m/p/_/_/,8.831760866
pounce,484,1.075555556,0.066807185,p/AU/ns,_/_/p/A/n/s/_/,_/_/p/o/u/n/c/e/,22
pounce,31,0.068888889,0.05,p/AU/ns,_/_/p/A/n/s/_/,_/_/p/o/u/n/c/e/,5.567764363
lair,526,1.168888889,0.07083139,l/@/r,_/_/l/E/r/_/_/,_/_/l/a/i/r/_/_/,22.93468988
laid,294,0.653333333,0.05,l/eI/d,_/_/l/e/d/_/_/,_/_/l/a/i/d/_/_/,17.1464282
heck,3272,7.271111111,0.193293019,h/E/k,_/_/h/E/k/_/_/,_/_/h/e/c/k/_/_/,57.20139858
bridge,20526,45.61333333,0.351486563,br/I/dZ/,_/b/r/I/J/_/_/,_/b/r/i/d/g/e/_/,143.2689778
bridge,1493,3.317777778,0.133823252,br/I/dZ/,_/b/r/I/J/_/_/,_/b/r/i/d/g/e/_/,38.63935817
doff,47,0.104444444,0.05,d/A/f,_/_/d/a/f/_/_/,_/_/d/o/f/f/_/_/,6.8556546
hatch,2630,5.844444444,0.175971451,h/&/tS/,_/_/h/@/C/_/_/,_/_/h/a/t/c/h/_/,51.28352562
hatch,713,1.584444444,0.086868833,h/&/tS/,_/_/h/@/C/_/_/,_/_/h/a/t/c/h/_/,26.70205985
bait,3247,7.215555556,0.192676437,b/eI/t,_/_/b/e/t/_/_/,_/_/b/a/i/t/_/_/,56.98245344
bait,539,1.197777778,0.072041936,b/eI/t,_/_/b/e/t/_/_/,_/_/b/a/i/t/_/_/,23.21637353
dupe,113,0.251111111,0.05,d/u/p,_/_/d/u/p/_/_/,_/_/d/u/p/e/_/_/,10.63014581
dupe,76,0.168888889,0.05,d/u/p,_/_/d/u/p/_/_/,_/_/d/u/p/e/_/_/,8.717797887
bail,2008,4.462222222,0.155333441,b/eI/l,_/_/b/e/l/_/_/,_/_/b/a/i/l/_/_/,44.810713
bail,1434,3.186666667,0.131002128,b/eI/l,_/_/b/e/l/_/_/,_/_/b/a/i/l/_/_/,37.86819246
spite,7023,15.60666667,0.257063398,sp/aI/t,_/s/p/Y/t/_/_/,_/s/p/i/t/e/_/_/,83.80334122
spite,581,1.291111111,0.075846937,sp/aI/t,_/s/p/Y/t/_/_/,_/s/p/i/t/e/_/_/,24.10394159
spite,43,0.095555556,0.05,sp/aI/t,_/s/p/Y/t/_/_/,_/s/p/i/t/e/_/_/,6.557438524
mud,9024,20.05333333,0.278769356,m/@/d,_/_/m/^/d/_/_/,_/_/m/u/d/_/_/_/,94.9947367
mug,3140,6.977777778,0.189989482,m/@/g,_/_/m/^/g/_/_/,_/_/m/u/g/_/_/_/,56.0357029
mug,109,0.242222222,0.05,m/@/g,_/_/m/^/g/_/_/,_/_/m/u/g/_/_/_/,10.44030651
mum,1624,3.608888889,0.139792473,m/@/m,_/_/m/^/m/_/_/,_/_/m/u/m/_/_/_/,40.29888336
drowse,16,0.035555556,0.05,dr/AU/z,_/d/r/A/z/_/_/,_/d/r/o/w/s/e/_/,4
rime,321,0.713333333,0.05,r/aI/m,_/_/r/Y/m/_/_/,_/_/r/i/m/e/_/_/,17.91647287
news,140880,313.0666667,0.526019947,n/u/z,_/_/n/u/z/_/_/,_/_/n/e/w/s/_/_/,375.339846
fault,11328,25.17333333,0.298684666,f/O/lt,_/_/f/a/l/t/_/,_/_/f/a/u/l/t/_/,106.4330776
fault,603,1.34,0.077778617,f/O/lt,_/_/f/a/l/t/_/,_/_/f/a/u/l/t/_/,24.55605832
blimp,206,0.457777778,0.05,bl/I/mp,_/b/l/I/m/p/_/,_/b/l/i/m/p/_/_/,14.35270009
blimp,18,0.04,0.05,bl/I/mp,_/b/l/I/m/p/_/,_/b/l/i/m/p/_/_/,4.242640687
loft,2318,5.151111111,0.166200114,l/O/ft,_/_/l/a/f/t/_/,_/_/l/o/f/t/_/_/,48.14561247
loft,22,0.048888889,0.05,l/O/ft,_/_/l/a/f/t/_/,_/_/l/o/f/t/_/_/,4.69041576
broth,5195,11.54444444,0.231398602,br/O/T/,_/b/r/a/T/_/_/,_/b/r/o/t/h/_/_/,72.07634841
tress,59,0.131111111,0.05,tr/E/s,_/t/r/E/s/_/_/,_/t/r/e/s/s/_/_/,7.681145748
screw,2384,5.297777778,0.168355947,skr/u/,s/k/r/u/_/_/_/,s/c/r/e/w/_/_/_/,48.82622246
screw,1481,3.291111111,0.133256468,skr/u/,s/k/r/u/_/_/_/,s/c/r/e/w/_/_/_/,38.48376281
screwed,2405,5.344444444,0.169031376,skr/u/d,s/k/r/u/d/_/_/,s/c/r/e/w/e/d/_/,49.04079934
darned,246,0.546666667,0.05,d/A/rnd,_/_/d/a/r/n/d/,_/_/d/a/r/n/e/d/,15.68438714
bruise,884,1.964444444,0.099419073,br/u/z,_/b/r/u/z/_/_/,_/b/r/u/i/s/e/_/,29.73213749
bruise,157,0.348888889,0.05,br/u/z,_/b/r/u/z/_/_/,_/b/r/u/i/s/e/_/,12.52996409
judge,29022,64.49333333,0.382598134,/dZ/@/dZ/,_/_/J/^/J/_/_/,_/_/j/u/d/g/e/_/,170.3584456
judge,14492,32.20444444,0.320453566,/dZ/@/dZ/,_/_/J/^/J/_/_/,_/_/j/u/d/g/e/_/,120.382723
peeved,190,0.422222222,0.05,p/i/vd,_/_/p/i/v/d/_/,_/_/p/e/e/v/e/d/,13.78404875
zeal,1542,3.426666667,0.136101851,z/i/l,_/_/z/i/l/_/_/,_/_/z/e/a/l/_/_/,39.26830783
sponge,1543,3.428888889,0.136147767,sp/@/n/dZ/,_/s/p/^/n/J/_/,_/s/p/o/n/g/e/_/,39.28103868
sponge,194,0.431111111,0.05,sp/@/n/dZ/,_/s/p/^/n/J/_/,_/s/p/o/n/g/e/_/,13.92838828
sponged,67,0.148888889,0.05,sp/@/n/dZ/d,_/s/p/^/n/J/d/,_/s/p/o/n/g/e/d/,8.185352772
hunk,879,1.953333333,0.099075521,h/@/N/k,_/_/h/^/G/k/_/,_/_/h/u/n/k/_/_/,29.64793416
hunks,287,0.637777778,0.05,h/@/N/ks,_/_/h/^/G/k/s/,_/_/h/u/n/k/s/_/,16.94107435
bisque,241,0.535555556,0.05,b/I/sk,_/_/b/I/s/k/_/,_/_/b/i/s/q/u/e/,15.5241747
brawl,658,1.462222222,0.082436579,br/O/l,_/b/r/a/l/_/_/,_/b/r/a/w/l/_/_/,25.65151068
brawl,74,0.164444444,0.05,br/O/l,_/b/r/a/l/_/_/,_/b/r/a/w/l/_/_/,8.602325267
brawn,267,0.593333333,0.05,br/O/n,_/b/r/a/n/_/_/,_/b/r/a/w/n/_/_/,16.34013464
shuck,127,0.282222222,0.05,/S/@/k,_/_/S/^/k/_/_/,_/s/h/u/c/k/_/_/,11.26942767
shuck,55,0.122222222,0.05,/S/@/k,_/_/S/^/k/_/_/,_/s/h/u/c/k/_/_/,7.416198487
choke,1248,2.773333333,0.121492307,/tS/oU/k,_/_/C/o/k/_/_/,_/c/h/o/k/e/_/_/,35.32704347
choke,665,1.477777778,0.083012753,/tS/oU/k,_/_/C/o/k/_/_/,_/c/h/o/k/e/_/_/,25.78759392
chokes,316,0.702222222,0.05,/tS/oU/ks,_/_/C/o/k/s/_/,_/c/h/o/k/e/s/_/,17.77638883
chokes,144,0.32,0.05,/tS/oU/ks,_/_/C/o/k/s/_/,_/c/h/o/k/e/s/_/,12
duke,11677,25.94888889,0.301356206,d/u/k,_/_/d/u/k/_/_/,_/_/d/u/k/e/_/_/,108.0601684
bath,6435,14.3,0.249565828,b/&/T/,_/_/b/@/T/_/_/,_/_/b/a/t/h/_/_/,80.21845174
baths,1826,4.057777778,0.148295406,b/&/D/z,_/_/b/@/T/z/_/,_/_/b/a/t/h/s/_/,42.73172124
batt,99,0.22,0.05,b/&/t,_/_/b/@/t/_/_/,_/_/b/a/t/t/_/_/,9.949874371
stuck,1882,4.182222222,0.150519182,st/@/k,_/s/t/^/k/_/_/,_/s/t/u/c/k/_/_/,43.38202393
whee,39,0.086666667,0.05,w/i/,_/_/w/i/_/_/_/,_/w/h/e/e/_/_/_/,6.244997998
when,780204,1733.786667,0.682376108,w/E/n,_/_/w/E/n/_/_/,_/w/h/e/n/_/_/_/,883.2915713
when,310641,690.3133333,0.59820288,w/E/n,_/_/w/E/n/_/_/,_/w/h/e/n/_/_/_/,557.351774
whet,186,0.413333333,0.05,w/E/t,_/_/w/E/t/_/_/,_/w/h/e/t/_/_/_/,13.6381817
whey,196,0.435555556,0.05,w/eI/,_/_/w/e/_/_/_/,_/w/h/e/y/_/_/_/,14
verve,394,0.875555556,0.057537259,v/@/rv,_/_/v/^/r/v/_/,_/_/v/e/r/v/e/_/,19.84943324
rob,1619,3.597777778,0.139571647,r/A/b,_/_/r/a/b/_/_/,_/_/r/o/b/_/_/_/,40.23679908
rod,7877,17.50444444,0.266963015,r/A/d,_/_/r/a/d/_/_/,_/_/r/o/d/_/_/_/,88.75246475
rot,871,1.935555556,0.098523138,r/A/t,_/_/r/a/t/_/_/,_/_/r/o/t/_/_/_/,29.51270913
rot,855,1.9,0.097408267,r/A/t,_/_/r/a/t/_/_/,_/_/r/o/t/_/_/_/,29.24038303
row,16347,36.32666667,0.331159883,r/AU/,_/_/r/o/_/_/_/,_/_/r/o/w/_/_/_/,127.8553871
row,1134,2.52,0.115134092,r/AU/,_/_/r/A/_/_/_/,_/_/r/o/w/_/_/_/,33.67491648
pork,7686,17.08,0.264840074,p/oU/rk,_/_/p/o/r/k/_/,_/_/p/o/r/k/_/_/,87.66983518
porn,1986,4.413333333,0.154510903,p/oU/rn,_/_/p/o/r/n/_/,_/_/p/o/r/n/_/_/,44.56455991
trend,15251,33.89111111,0.324986647,tr/E/nd,_/t/r/E/n/d/_/,_/t/r/e/n/d/_/_/,123.4949392
pore,538,1.195555556,0.071949384,p/oU/r,_/_/p/o/r/_/_/,_/_/p/o/r/e/_/_/,23.19482701
witch,3741,8.313333333,0.204150652,w/I/tS/,_/_/w/I/C/_/_/,_/_/w/i/t/c/h/_/,61.16371473
witch,16,0.035555556,0.05,w/I/tS/,_/_/w/I/C/_/_/,_/_/w/i/t/c/h/_/,4
boast,1421,3.157777778,0.130368653,b/oU/st,_/_/b/o/s/t/_/,_/_/b/o/a/s/t/_/,37.69615365
boast,384,0.853333333,0.056446805,b/oU/st,_/_/b/o/s/t/_/,_/_/b/o/a/s/t/_/,19.59591794
scam,1505,3.344444444,0.134386545,sk/&/m,_/s/k/@/m/_/_/,_/s/c/a/m/_/_/_/,38.79432948
scam,200,0.444444444,0.05,sk/&/m,_/s/k/@/m/_/_/,_/s/c/a/m/_/_/_/,14.14213562
crises,3808,8.462222222,0.20560167,kr/al/z,_/k/r/Y/z/_/_/,_/c/r/i/s/e/s/_/,61.70899448
prey,4883,10.85111111,0.226196935,pr/eI/,_/p/r/e/_/_/_/,_/p/r/e/y/_/_/_/,69.87846592
prey,498,1.106666667,0.06816835,pr/eI/,_/p/r/e/_/_/_/,_/p/r/e/y/_/_/_/,22.3159136
prep,5969,13.26444444,0.243154093,pr/E/p,_/p/r/E/p/_/_/,_/p/r/e/p/_/_/_/,77.25930365
prep,513,1.14,0.069604612,pr/E/p,_/p/r/E/p/_/_/,_/p/r/e/p/_/_/_/,22.64950331
scab,416,0.924444444,0.059891466,sk/&/b,_/s/k/@/b/_/_/,_/s/c/a/b/_/_/_/,20.39607805
fourth,26718,59.37333333,0.375150933,f/oU/r/T/,_/_/f/o/r/T/_/,_/_/f/o/u/r/t/h/,163.4564162
fern,1040,2.311111111,0.109537114,f/@/rn,_/_/f/^/r/n/_/,_/_/f/e/r/n/_/_/,32.24903099
torch,2340,5.2,0.166924385,t/O/r/tS/,_/_/t/o/r/C/_/,_/_/t/o/r/c/h/_/,48.37354649
yup,941,2.091111111,0.10324702,/j/@/p,_/_/j/^/p/_/_/,_/_/y/u/p/_/_/_/,30.6757233
