wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
shay,139.0,0.3088888888888889,0.05,/S/eI/,_/_/S/e/_/_/_/,_/s/h/a/y/_/_/_/,11.789826122551595
crew,19362.0,43.026666666666664,0.3462634108555214,kr/u/,_/k/r/u/_/_/_/,_/c/r/e/w/_/_/_/,139.14740385648594
aide,5754.0,12.786666666666667,0.2400372703667174,/eI/d,_/_/_/e/d/_/_/,_/_/_/a/i/d/e/_/,75.85512507405153
skink,34.0,0.07555555555555556,0.05,sk/I/N/k,_/s/k/I/G/k/_/,_/s/k/i/n/k/_/_/,5.830951894845301
aids,21233.0,47.184444444444445,0.3545193555722687,/eI/dz,_/_/_/e/d/z/_/,_/_/_/a/i/d/s/_/,145.71547618561317
shush,255.0,0.5666666666666667,0.05,/S/@/S/,_/_/S/^/S/_/_/,_/s/h/u/s/h/_/_/,15.968719422671311
swoosh,161.0,0.35777777777777775,0.05,sw/U/S/,_/s/w/U/S/_/_/,_/s/w/o/o/s/h/_/,12.68857754044952
scotch,1958.0,4.351111111111111,0.1534532261648042,sk/A/tS/,_/s/k/a/C/_/_/,_/s/c/o/t/c/h/_/,44.24929377967517
coup,6110.0,13.577777777777778,0.24514196811180478,k/u/,_/_/k/u/_/_/_/,_/_/c/o/u/p/_/_/,78.16648898345122
coups,651.0,1.4466666666666668,0.0818567522236781,k/u/z,_/_/k/u/z/_/_/,_/_/c/o/u/p/s/_/,25.514701644346147
probe,5466.0,12.146666666666667,0.2356885066868146,pr/oU/b,_/p/r/o/b/_/_/,_/p/r/o/b/e/_/_/,73.93240155709809
earl,5861.0,13.024444444444445,0.2416017059466676,/@/rl,_/_/_/^/r/l/_/,_/_/_/e/a/r/l/_/,76.55716818169282
earn,11157.0,24.793333333333333,0.29734665177208375,/@/rn,_/_/_/^/r/n/_/,_/_/_/e/a/r/n/_/,105.62670116973264
troop,4030.0,8.955555555555556,0.21025140915516644,tr/u/p,_/t/r/u/p/_/_/,_/t/r/o/o/p/_/_/,63.48228099241551
botch,108.0,0.24,0.05,b/A/tS/,_/_/b/a/C/_/_/,_/_/b/o/t/c/h/_/,10.392304845413264
quint,275.0,0.6111111111111112,0.05,kw/I/nt,_/k/w/I/n/t/_/,_/_/q/u/i/n/t/_/,16.583123951777
putt,1624.0,3.608888888888889,0.1397924727152714,p/@/t,_/_/p/^/t/_/_/,_/_/p/u/t/t/_/_/,40.29888335921977
tint,653.0,1.451111111111111,0.0820227922154313,t/I/nt,_/_/t/I/n/t/_/,_/_/t/i/n/t/_/_/,25.553864678361276
ting,372.0,0.8266666666666667,0.05512086864319866,t/I/N/,_/_/t/I/G/_/_/,_/_/t/i/n/g/_/_/,19.28730152198591
tine,210.0,0.4666666666666667,0.05,t/aI/n,_/_/t/Y/n/_/_/,_/_/t/i/n/e/_/_/,14.491376746189438
cane,4435.0,9.855555555555556,0.21816935237024895,k/eI/n,_/_/k/e/n/_/_/,_/_/c/a/n/e/_/_/,66.59579566308972
yours,11649.0,25.886666666666667,0.30114472530404734,/j/U/rz,_/_/j/o/r/z/_/,_/_/y/o/u/r/s/_/,107.93053321465618
yea,467.0,1.0377777777777777,0.06512664493340216,/j/eI/,_/_/j/e/_/_/_/,_/_/y/e/a/_/_/_/,21.61018278497431
yep,2846.0,6.3244444444444445,0.18217250969589646,/j/E/p,_/_/j/E/p/_/_/,_/_/y/e/p/_/_/_/,53.34791467339656
yes,186378.0,414.17333333333335,0.5515534114979509,/j/E/s,_/_/j/E/s/_/_/,_/_/y/e/s/_/_/_/,431.7151838886374
yet,155165.0,344.81111111111113,0.5348290922055207,/j/E/t,_/_/j/E/t/_/_/,_/_/y/e/t/_/_/_/,393.9098881724093
yew,329.0,0.7311111111111112,0.050205277389140206,/j/u/,_/_/j/U/_/_/_/,_/_/y/e/w/_/_/_/,18.138357147217054
nudge,1074.0,2.3866666666666667,0.11160129750799097,n/@/dZ/,_/_/n/^/J/_/_/,_/_/n/u/d/g/e/_/,32.77193921634788
save,38616.0,85.81333333333333,0.4083805411535405,s/eI/v,_/_/s/e/v/_/_/,_/_/s/a/v/e/_/_/,196.50954175306603
nude,2897.0,6.437777777777778,0.1835772907286557,n/u/d,_/_/n/u/d/_/_/,_/_/n/u/d/e/_/_/,53.823786563191554
dean,3850.0,8.555555555555555,0.20649966665620512,d/i/n,_/_/d/i/n/_/_/,_/_/d/e/a/n/_/_/,62.048368229954285
deaf,3310.0,7.355555555555555,0.19422233564611055,d/E/f,_/_/d/E/f/_/_/,_/_/d/e/a/f/_/_/,57.532599454570104
dead,68454.0,152.12,0.46029648376529886,d/E/d,_/_/d/E/d/_/_/,_/_/d/e/a/d/_/_/,261.63715332498174
dear,16251.0,36.11333333333334,0.3306355005767821,d/i/r,_/_/d/i/r/_/_/,_/_/d/e/a/r/_/_/,127.47941010218082
tranche,55.0,0.12222222222222222,0.05,tr/A/n/S/,_/t/r/a/n/S/_/,_/t/r/a/n/c/h/e/,7.416198487095663
down,429864.0,955.2533333333333,0.6278843074114051,d/AU/n,_/_/d/A/n/_/_/,_/_/d/o/w/n/_/_/,655.640145201619
slurp,212.0,0.4711111111111111,0.05,sl/@/rp,_/s/l/^/r/p/_/,_/s/l/u/r/p/_/_/,14.560219778561036
starve,1271.0,2.8244444444444445,0.12272322594756577,st/A/rv,_/s/t/a/r/v/_/,_/s/t/a/r/v/e/_/,35.651086939951774
lathe,250.0,0.5555555555555556,0.05,l/eI/D/,_/_/l/e/D/_/_/,_/_/l/a/t/h/e/_/,15.811388300841896
graft,858.0,1.9066666666666667,0.09761834281046343,gr/&/ft,_/g/r/@/f/t/_/,_/g/r/a/f/t/_/_/,29.29163703175362
swoon,402.0,0.8933333333333333,0.058400359917655235,sw/u/n,_/s/w/u/n/_/_/,_/s/w/o/o/n/_/_/,20.049937655763422
swoop,743.0,1.6511111111111112,0.08919887413822526,sw/u/p,_/s/w/u/p/_/_/,_/s/w/o/o/p/_/_/,27.258026340878022
round,33453.0,74.34,0.3954122055800298,r/AU/nd,_/_/r/A/n/d/_/,_/_/r/o/u/n/d/_/,182.9016128961142
dwarf,2554.0,5.6755555555555555,0.17368563556456681,dw/O/rf,_/d/w/o/r/f/_/,_/d/w/a/r/f/_/_/,50.53711507397311
dwarves,272.0,0.6044444444444445,0.05,dw/oU/rvz,_/d/w/o/r/v/z/,_/d/w/a/r/v/e/s/,16.492422502470642
box,46763.0,103.91777777777777,0.4257099031865854,b/A/ks,_/_/b/a/k/s/_/,_/_/b/o/x/_/_/_/,216.24754333864698
boy,73088.0,162.4177777777778,0.4662512597678401,b/Oi/,_/_/b/O/_/_/_/,_/_/b/o/y/_/_/_/,270.34792397945284
bop,296.0,0.6577777777777778,0.05,b/A/p,_/_/b/a/p/_/_/,_/_/b/o/p/_/_/_/,17.204650534085253
bot,424.0,0.9422222222222222,0.060732741422779304,b/A/t,_/_/b/a/t/_/_/,_/_/b/o/t/_/_/_/,20.591260281974
bots,341.0,0.7577777777777778,0.05160384745777372,b/A/ts,_/_/b/a/t/s/_/,_/_/b/o/t/s/_/_/,18.466185312619388
bow,8345.0,18.544444444444444,0.27196559176518437,b/AU/,_/_/b/A/_/_/_/,_/_/b/o/w/_/_/_/,91.35097153287424
bowed,3242.0,7.204444444444444,0.1925526208353637,b/oU/d,_/_/b/o/d/_/_/,_/_/b/o/w/e/d/_/,56.938563381947034
boo,708.0,1.5733333333333333,0.08647465724858378,b/u/,_/_/b/u/_/_/_/,_/_/b/o/o/_/_/_/,26.60826939130014
bob,1271.0,2.8244444444444445,0.12272322594756577,b/A/b,_/_/b/a/b/_/_/,_/_/b/o/b/_/_/_/,35.651086939951774
bod,258.0,0.5733333333333334,0.05,b/A/d,_/_/b/a/d/_/_/,_/_/b/o/d/_/_/_/,16.06237840420901
bog,919.0,2.042222222222222,0.10178848464076597,b/A/g,_/_/b/a/g/_/_/,_/_/b/o/g/_/_/_/,30.315012782448235
sake,9717.0,21.593333333333334,0.2852280416830375,s/eI/k,_/_/s/e/k/_/_/,_/_/s/a/k/e/_/_/,98.57484466130292
fuck,7999.0,17.775555555555556,0.2682936942112438,f/@/k,_/_/f/^/k/_/_/,_/_/f/u/c/k/_/_/,89.4371287553441
noun,667.0,1.4822222222222223,0.08317671034567774,n/AU/n,_/_/n/A/n/_/_/,_/_/n/o/u/n/_/_/,25.826343140289914
waist,7034.0,15.63111111111111,0.25719796585246146,w/eI/st,_/_/w/e/s/t/_/,_/_/w/a/i/s/t/_/,83.86894538504703
klutz,92.0,0.20444444444444446,0.05,kl/@/ts,_/k/l/^/t/s/_/,_/k/l/u/t/z/_/_/,9.591663046625438
jock,684.0,1.52,0.08455860794319192,/dZ/A/k,_/_/J/a/k/_/_/,_/_/j/o/c/k/_/_/,26.153393661244042
grout,313.0,0.6955555555555556,0.05,gr/AU/t,_/g/r/A/t/_/_/,_/g/r/o/u/t/_/_/,17.69180601295413
group,172955.0,384.34444444444443,0.544732201900936,gr/u/p,_/g/r/u/p/_/_/,_/g/r/o/u/p/_/_/,415.8785880518496
lunch,25007.0,55.57111111111111,0.3691997239839579,l/@/n/tS/,_/_/l/^/n/C/_/,_/_/l/u/n/c/h/_/,158.13601740274098
pimp,833.0,1.8511111111111112,0.09585279187161215,p/I/mp,_/_/p/I/m/p/_/,_/_/p/i/m/p/_/_/,28.861739379323623
vogue,1561.0,3.468888888888889,0.1369703421501361,v/oU/g,_/_/v/o/g/_/_/,_/_/v/o/g/u/e/_/,39.50949253027682
stitch,1005.0,2.2333333333333334,0.10736242408675072,st/I/tS/,_/s/t/I/C/_/_/,_/s/t/i/t/c/h/_/,31.701734968294716
first,550753.0,1223.8955555555556,0.6505356397819825,f/@/rst,_/_/f/^/r/s/t/,_/_/f/i/r/s/t/_/,742.1273475623979
lick,1962.0,4.36,0.15360507351973618,l/I/k,_/_/l/I/k/_/_/,_/_/l/i/c/k/_/_/,44.294469180700204
squaw,215.0,0.4777777777777778,0.05,skw/O/,s/k/w/a/_/_/_/,_/s/q/u/a/w/_/_/,14.66287829861518
squat,2104.0,4.6755555555555555,0.15883859746292486,skw/A/t,s/k/w/a/t/_/_/,_/s/q/u/a/t/_/_/,45.86937976471886
squab,60.0,0.13333333333333333,0.05,skw/A/b,s/k/w/a/b/_/_/,_/s/q/u/a/b/_/_/,7.745966692414834
scowl,759.0,1.6866666666666668,0.09041771661618576,sk/AU/l,_/s/k/A/l/_/_/,_/s/c/o/w/l/_/_/,27.54995462791182
ger,143.0,0.31777777777777777,0.05,/dZ/E/r,_/_/J/E/r/_/_/,_/_/g/e/r/_/_/_/,11.958260743101398
get,584993.0,1299.9844444444445,0.6560492254051135,g/E/t,_/_/g/E/t/_/_/,_/_/g/e/t/_/_/_/,764.8483509820754
got,341481.0,758.8466666666667,0.6068506454700533,g/A/t,_/_/g/a/t/_/_/,_/_/g/o/t/_/_/_/,584.3637565763298
stomp,570.0,1.2666666666666666,0.07486558334232715,st/A/mp,_/s/t/a/m/p/_/,_/s/t/o/m/p/_/_/,23.874672772626646
gee,2985.0,6.633333333333334,0.18595163363229839,/dZ/i/,_/_/J/i/_/_/_/,_/_/g/e/e/_/_/_/,54.63515351859094
gem,1514.0,3.3644444444444446,0.1348067512637908,/dZ/E/m,_/_/J/E/m/_/_/,_/_/g/e/m/_/_/_/,38.91015291668744
gems,1262.0,2.8044444444444445,0.12224353239705185,g/E/mz,_/_/J/E/m/z/_/,_/_/g/e/m/s/_/_/,35.52463933666322
gel,2264.0,5.0311111111111115,0.16439766548572887,/dZ/E/l,_/_/J/E/l/_/_/,_/_/g/e/l/_/_/_/,47.58150901348127
sear,276.0,0.6133333333333333,0.05,s/i/r,_/_/s/i/r/_/_/,_/_/s/e/a/r/_/_/,16.61324772583615
seat,35553.0,79.00666666666666,0.4009105217643732,s/i/t,_/_/s/i/t/_/_/,_/_/s/e/a/t/_/_/,188.55503175465776
seam,1096.0,2.4355555555555557,0.11291254876675384,s/i/m,_/_/s/i/m/_/_/,_/_/s/e/a/m/_/_/,33.1058907144937
seal,7135.0,15.855555555555556,0.25842438133023526,s/i/l,_/_/s/i/l/_/_/,_/_/s/e/a/l/_/_/,84.46892919884802
tout,924.0,2.0533333333333332,0.10212201767639387,t/AU/t,_/_/t/A/t/_/_/,_/_/t/o/u/t/_/_/,30.397368307141328
tilth,40.0,0.08888888888888889,0.05,t/I/l/T/,_/_/t/I/l/T/_/,_/_/t/i/l/t/h/_/,6.324555320336759
spank,313.0,0.6955555555555556,0.05,sp/&/N/k,_/s/p/@/G/k/_/,_/s/p/a/n/k/_/_/,17.69180601295413
squash,3829.0,8.508888888888889,0.20605177015205428,skw/A/S/,s/k/w/a/S/_/_/,_/s/q/u/a/s/h/_/,61.87891401761993
wake,18511.0,41.135555555555555,0.34224675997863446,w/eI/k,_/_/w/e/k/_/_/,_/_/w/a/k/e/_/_/,136.05513588247965
woke,8148.0,18.106666666666666,0.26989304432541106,w/oU/k,_/_/w/o/k/_/_/,_/_/w/o/k/e/_/_/,90.26627277117406
sound,70530.0,156.73333333333332,0.4630122061547936,s/AU/nd,_/_/s/A/n/d/_/,_/_/s/o/u/n/d/_/,265.57484820667787
strait,1857.0,4.126666666666667,0.14953309773882498,str/eI/t,s/t/r/e/t/_/_/,s/t/r/a/i/t/_/_/,43.09292285283048
strain,7819.0,17.375555555555554,0.2663235448811828,str/eI/n,s/t/r/e/n/_/_/,s/t/r/a/i/n/_/_/,88.42510955605314
strained,3419.0,7.597777777777778,0.19683679934226173,str/eI/nd,s/t/r/e/n/d/_/,s/t/r/a/i/n/e/d/,58.47221562417487
lave,51.0,0.11333333333333333,0.05,l/eI/v,_/_/l/e/v/_/_/,_/_/l/a/v/e/_/_/,7.14142842854285
nag,288.0,0.64,0.05,n/&/g,_/_/n/@/g/_/_/,_/_/n/a/g/_/_/_/,16.97056274847714
gnarled,768.0,1.7066666666666668,0.091096246379169,n/A/rld,_/_/n/a/r/l/d/,_/g/n/a/r/l/e/d/,27.712812921102035
nay,999.0,2.22,0.10698437391928456,n/eI/,_/_/n/e/_/_/_/,_/_/n/a/y/_/_/_/,31.606961258558215
teff,32.0,0.07111111111111111,0.05,t/E/f,_/_/t/E/f/_/_/,_/_/t/e/f/f/_/_/,5.656854249492381
knife,15045.0,33.43333333333333,0.3237783638093351,n/aI/f,_/_/n/Y/f/_/_/,_/k/n/i/f/e/_/_/,122.65806129235861
knives,3153.0,7.006666666666667,0.19032017753474043,n/aI/vz,_/_/n/Y/v/z/_/,_/k/n/i/v/e/s/_/,56.15158056546583
skilled,5704.0,12.675555555555556,0.23929695227671277,sk/I/ld,_/s/k/I/l/d/_/,_/s/k/i/l/l/e/d/,75.52483035399682
shroud,763.0,1.6955555555555555,0.09071990685078005,/S/r/AU/d,_/S/r/A/d/_/_/,s/h/r/o/u/d/_/_/,27.622454633866266
spice,2999.0,6.664444444444444,0.18632375272312846,sp/aI/s,_/s/p/Y/s/_/_/,_/s/p/i/c/e/_/_/,54.76312628037227
grouch,108.0,0.24,0.05,gr/AU/tS/,_/g/r/A/C/_/_/,_/g/r/o/u/c/h/_/,10.392304845413264
grudge,639.0,1.42,0.08085413385672312,gr/@/dZ/,_/g/r/^/J/_/_/,_/g/r/u/d/g/e/_/,25.278449319529077
clench,286.0,0.6355555555555555,0.05,kl/E/n/tS/,_/k/l/E/n/C/_/,_/c/l/e/n/c/h/_/,16.911534525287763
alms,290.0,0.6444444444444445,0.05,/A/mz,_/_/_/a/m/z/_/,_/_/_/a/l/m/s/_/,17.029386365926403
clinch,649.0,1.4422222222222223,0.08169041034086459,kl/I/n/tS/,_/k/l/I/n/C/_/,_/c/l/i/n/c/h/_/,25.475478405713993
mule,2519.0,5.597777777777778,0.17261343833979192,m/j/u/l,_/_/m/W/l/_/_/,_/_/m/u/l/e/_/_/,50.18964036531842
sylph,36.0,0.08,0.05,s/I/lf,_/_/s/I/l/f/_/,_/_/s/y/l/p/h/_/,6.0
hour,60900.0,135.33333333333334,0.4496729819726852,/AU/r,_/_/_/A/r/_/_/,_/_/h/o/u/r/_/_/,246.77925358506133
stir,14380.0,31.955555555555556,0.3197652207276867,st/@/r,_/s/t/^/r/_/_/,_/s/t/i/r/_/_/_/,119.91663771137014
scrod,24.0,0.05333333333333334,0.05,skr/A/d,s/k/r/a/d/_/_/,s/c/r/o/d/_/_/_/,4.898979485566356
through,431748.0,959.44,0.6282839857593431,/T/r/u/,_/T/r/u/_/_/_/,t/h/r/o/u/g/h/_/,657.0753381462433
braise,94.0,0.2088888888888889,0.05,br/eI/z,_/b/r/e/z/_/_/,_/b/r/a/i/s/e/_/,9.695359714832659
tinned,89.0,0.19777777777777777,0.05,t/I/nd,_/_/t/I/n/d/_/,_/_/t/i/n/n/e/d/,9.433981132056603
deft,773.0,1.7177777777777778,0.09147104415998222,d/E/ft,_/_/d/E/f/t/_/,_/_/d/e/f/t/_/_/,27.80287754891569
backed,10033.0,22.295555555555556,0.2880282807372858,b/&/kt,_/_/b/@/k/t/_/,_/_/b/a/c/k/e/d/,100.16486409914407
wired,2624.0,5.831111111111111,0.17579305376003584,w/aI/rd,_/_/w/Y/r/d/_/,_/_/w/i/r/e/d/_/,51.22499389946279
cirque,468.0,1.04,0.06522635939596437,s/@/rk,_/_/s/^/r/k/_/,_/_/c/i/r/q/u/e/,21.633307652783937
too,322209.0,716.02,0.6015431584492359,t/u/,_/_/t/u/_/_/_/,_/_/t/o/o/_/_/_/,567.6345655437132
swerve,331.0,0.7355555555555555,0.05043986215957371,sw/@/rv,_/s/w/^/r/v/_/,_/s/w/e/r/v/e/_/,18.193405398660254
blanch,282.0,0.6266666666666667,0.05,bl/&/n/tS/,_/b/l/@/n/C/_/,_/b/l/a/n/c/h/_/,16.792855623746664
couch,9951.0,22.113333333333333,0.2873098306892607,k/AU/tS/,_/_/k/A/C/_/_/,_/_/c/o/u/c/h/_/,99.75469913743412
chart,9558.0,21.24,0.2837859703251373,/tS/A/rt,_/_/C/a/r/t/_/,_/c/h/a/r/t/_/_/,97.76502442080194
charm,5338.0,11.862222222222222,0.23368732209412604,/tS/A/rm,_/_/C/a/r/m/_/,_/c/h/a/r/m/_/_/,73.06161783043132
chock,171.0,0.38,0.05,/tS/A/k,_/_/C/a/k/_/_/,_/c/h/o/c/k/_/_/,13.076696830622021
breast,17519.0,38.931111111111115,0.3373305431366682,br/E/st,_/b/r/E/s/t/_/,_/b/r/e/a/s/t/_/,132.35935932150775
quiche,250.0,0.5555555555555556,0.05,k/i/S/,_/_/k/i/S/_/_/,_/_/q/u/i/c/h/e/,15.811388300841896
cowled,30.0,0.06666666666666667,0.05,k/AU/ld,_/_/k/A/l/d/_/,_/_/c/o/w/l/e/d/,5.477225575051661
suede,815.0,1.8111111111111111,0.09456016111697976,sw/eI/d,_/s/w/e/d/_/_/,_/_/s/u/e/d/e/_/,28.548204847240395
point,175055.0,389.0111111111111,0.5458335010422516,p/Oi/nt,_/_/p/O/n/t/_/,_/_/p/o/i/n/t/_/,418.3957456762676
skiff,597.0,1.3266666666666667,0.07725582696711326,sk/I/f,_/s/k/I/f/_/_/,_/s/k/i/f/f/_/_/,24.43358344574123
stripe,1045.0,2.3222222222222224,0.10984360694266747,str/aI/p,s/t/r/Y/p/_/_/,s/t/r/i/p/e/_/_/,32.32645975048923
striped,2704.0,6.0088888888888885,0.1781435493970102,str/aI/pt,s/t/r/Y/p/t/_/,s/t/r/i/p/e/d/_/,52.0
sump,211.0,0.4688888888888889,0.05,s/@/mp,_/_/s/^/m/p/_/,_/_/s/u/m/p/_/_/,14.52583904633395
task,33299.0,73.99777777777778,0.39499568639571114,t/&/sk,_/_/t/@/s/k/_/,_/_/t/a/s/k/_/_/,182.4801359052541
shape,31418.0,69.81777777777778,0.3897489939440204,/S/eI/p,_/_/S/e/p/_/_/,_/s/h/a/p/e/_/_/,177.2512341282847
shaped,8780.0,19.511111111111113,0.2763822367912682,/S/eI/pt,_/_/S/e/p/t/_/,_/s/h/a/p/e/d/_/,93.70165420097983
snare,605.0,1.3444444444444446,0.07795221860995652,sn/@/r,_/s/n/E/r/_/_/,_/s/n/a/r/e/_/_/,24.596747752497688
cut,103393.0,229.76222222222222,0.49782174693336007,k/@/t,_/_/k/^/t/_/_/,_/_/c/u/t/_/_/_/,321.5478191498117
cur,165.0,0.36666666666666664,0.05,k/@/r,_/_/k/^/r/_/_/,_/_/c/u/r/_/_/_/,12.84523257866513
cup,57235.0,127.18888888888888,0.4440375038063142,k/@/p,_/_/k/^/p/_/_/,_/_/c/u/p/_/_/_/,239.23837484818358
source,42087.0,93.52666666666667,0.41616816179048377,s/oU/rs,_/_/s/o/r/s/_/,_/_/s/o/u/r/c/e/,205.15116377929715
cue,3336.0,7.413333333333333,0.1948527882520056,k/j/u/,_/_/k/W/_/_/_/,_/_/c/u/e/_/_/_/,57.758116312774604
cud,87.0,0.19333333333333333,0.05,k/@/d,_/_/k/^/d/_/_/,_/_/c/u/d/_/_/_/,9.327379053088816
cub,1314.0,2.92,0.12498100735405827,k/@/b,_/_/k/^/b/_/_/,_/_/c/u/b/_/_/_/,36.24913792078372
knock,7929.0,17.62,0.26753255828750283,n/A/k,_/_/n/a/k/_/_/,_/k/n/o/c/k/_/_/,89.04493247793498
clouds,11899.0,26.442222222222224,0.3030158640354404,kl/AU/dz,_/k/l/A/d/z/_/,_/c/l/o/u/d/s/_/,109.0825375575761
cloud,10730.0,23.844444444444445,0.29391750762277996,kl/AU/d,_/k/l/A/d/_/_/,_/c/l/o/u/d/_/_/,103.58571330062848
tiff,96.0,0.21333333333333335,0.05,t/I/f,_/_/t/I/f/_/_/,_/_/t/i/f/f/_/_/,9.797958971132712
liege,58.0,0.1288888888888889,0.05,l/i/dZ/,_/_/l/i/J/_/_/,_/_/l/i/e/g/e/_/,7.615773105863909
grub,425.0,0.9444444444444444,0.0608373589417197,gr/@/b,_/g/r/^/b/_/_/,_/g/r/u/b/_/_/_/,20.615528128088304
curt,1188.0,2.64,0.1182010164310784,k/@/rt,_/_/k/^/r/t/_/,_/_/c/u/r/t/_/_/,34.46737587922817
curd,433.0,0.9622222222222222,0.06167002007363426,k/@/rd,_/_/k/^/r/d/_/,_/_/c/u/r/d/_/_/,20.808652046684813
cure,8014.0,17.808888888888887,0.2684559741751737,k/j/U/r,_/_/k/W/r/_/_/,_/_/c/u/r/e/_/_/,89.52094726934027
curb,4788.0,10.64,0.22455251299049023,k/@/rb,_/_/k/^/r/b/_/,_/_/c/u/r/b/_/_/,69.19537556802477
curl,2391.0,5.3133333333333335,0.16858164471182593,k/@/rl,_/_/k/^/r/l/_/,_/_/c/u/r/l/_/_/,48.8978527135906
strep,216.0,0.48,0.05,str/E/p,s/t/r/E/p/_/_/,s/t/r/e/p/_/_/_/,14.696938456699069
strewn,1610.0,3.577777777777778,0.13917281280169866,str/u/n,s/t/r/u/n/_/_/,s/t/r/e/w/n/_/_/,40.124805295477756
strew,36.0,0.08,0.05,str/u/,s/t/r/u/_/_/_/,s/t/r/e/w/_/_/_/,6.0
climb,11260.0,25.022222222222222,0.29815493125563053,kl/aI/m,_/k/l/Y/m/_/_/,_/c/l/i/m/b/_/_/,106.11314715905847
clime,49.0,0.10888888888888888,0.05,kl/aI/m,_/k/l/Y/m/_/_/,_/c/l/i/m/e/_/_/,7.0
gruff,662.0,1.471111111111111,0.08276626546549327,gr/@/f,_/g/r/^/f/_/_/,_/g/r/u/f/f/_/_/,25.729360660537214
fetch,2297.0,5.104444444444445,0.16550337546218966,f/E/tS/,_/_/f/E/C/_/_/,_/_/f/e/t/c/h/_/,47.92702786528704
flap,2439.0,5.42,0.17011446398631325,fl/&/p,_/f/l/@/p/_/_/,_/f/l/a/p/_/_/_/,49.38623289946298
flaps,1016.0,2.2577777777777777,0.10805148459417717,fl/&/ps,_/f/l/@/p/s/_/,_/f/l/a/p/s/_/_/,31.874754901018456
flail,217.0,0.4822222222222222,0.05,fl/eI/l,_/f/l/e/l/_/_/,_/f/l/a/i/l/_/_/,14.730919862656235
flair,1383.0,3.0733333333333333,0.1284914033423028,fl/@/r,_/f/l/E/r/_/_/,_/f/l/a/i/r/_/_/,37.1887079635741
yard,16858.0,37.46222222222222,0.3339016430844988,/j/A/rd,_/_/j/a/r/d/_/,_/_/y/a/r/d/_/_/,129.83836104942176
yarn,1118.0,2.4844444444444442,0.11420527176956771,/j/A/rn,_/_/j/a/r/n/_/,_/_/y/a/r/n/_/_/,33.436506994600975
sack,4324.0,9.608888888888888,0.21606652263118642,s/&/k,_/_/s/@/k/_/_/,_/_/s/a/c/k/_/_/,65.75712889109438
whoop,427.0,0.9488888888888889,0.06104623576839723,w/u/p,_/_/w/u/p/_/_/,_/w/h/o/o/p/_/_/,20.663978319771825
scant,1955.0,4.344444444444444,0.15333917502556588,sk/&/nt,_/s/k/@/n/t/_/,_/s/c/a/n/t/_/_/,44.21538193886829
flume,204.0,0.4533333333333333,0.05,fl/u/m,_/f/l/u/m/_/_/,_/f/l/u/m/e/_/_/,14.2828568570857
morph,385.0,0.8555555555555555,0.056556437185766605,m/O/rf,_/_/m/o/r/f/_/,_/_/m/o/r/p/h/_/,19.621416870348583
have,2095853.0,4657.4511111111115,0.772747833854855,h/&/v,_/_/h/@/v/_/_/,_/_/h/a/v/e/_/_/,1000.0
had,1507806.0,3350.68,0.7426280320974669,h/&/d,_/_/h/@/d/_/_/,_/_/h/a/d/_/_/_/,1000.0
has,1192491.0,2649.98,0.721171135890622,h/&/z,_/_/h/@/z/_/_/,_/_/h/a/s/_/_/_/,1000.0
hath,603.0,1.34,0.07777861702021203,h/&/T/,_/_/h/@/T/_/_/,_/_/h/a/t/h/_/_/,24.55605831561735
hast,197.0,0.43777777777777777,0.05,h/&/st,_/_/h/@/s/t/_/,_/_/h/a/s/t/_/_/,14.035668847618199
throat,15575.0,34.611111111111114,0.32685534452427795,/T/r/oU/t,_/T/r/o/t/_/_/,t/h/r/o/a/t/_/_/,124.79983974348686
bairn,26.0,0.057777777777777775,0.05,b/@/rn,_/_/b/E/r/n/_/,_/_/b/a/i/r/n/_/,5.0990195135927845
starch,899.0,1.9977777777777779,0.10044205842127775,st/A/r/tS/,_/s/t/a/r/C/_/,_/s/t/a/r/c/h/_/,29.9833287011299
pave,897.0,1.9933333333333334,0.10030631950862663,p/eI/v,_/_/p/e/v/_/_/,_/_/p/a/v/e/_/_/,29.949958263743873
rage,7884.0,17.52,0.2670398914515847,r/eI/dZ/,_/_/r/e/J/_/_/,_/_/r/a/g/e/_/_/,88.79189152169245
brunt,908.0,2.017777777777778,0.10105040354648342,br/@/nt,_/b/r/^/n/t/_/,_/b/r/u/n/t/_/_/,30.133038346638727
wean,366.0,0.8133333333333334,0.05445062381147382,w/i/n,_/_/w/i/n/_/_/,_/_/w/e/a/n/_/_/,19.131126469708992
joke,12469.0,27.70888888888889,0.3071441697317003,/dZ/oU/k,_/_/J/o/k/_/_/,_/_/j/o/k/e/_/_/,111.66467659918243
wear,27136.0,60.30222222222222,0.3765478253704872,w/@/r,_/_/w/E/r/_/_/,_/_/w/e/a/r/_/_/,164.730082255792
wore,18429.0,40.95333333333333,0.34185024683955756,w/oU/r,_/_/w/o/r/_/_/,_/_/w/o/r/e/_/_/,135.7534529947581
worn,10202.0,22.67111111111111,0.2894914274885052,w/oU/rn,_/_/w/o/r/n/_/,_/_/w/o/r/n/_/_/,101.00495037373169
rump,609.0,1.3533333333333333,0.07829843665925382,r/@/mp,_/_/r/^/m/p/_/,_/_/r/u/m/p/_/_/,24.677925358506133
tense,5249.0,11.664444444444445,0.2322696158425397,t/E/ns,_/_/t/E/n/s/_/,_/_/t/e/n/s/e/_/,72.44998274671983
